form_id,field_name,friendly_name,page,field_type,caption,state_options,xfa_items,max_length,field_flags,access,presence,justification
1042-s,topmostSubform[0].CopyA[0].RightColumn[0].f1_53[0],px_15d_intermediary_or_flow_through_entitys_name,,Text,15d Intermediary or flow-through entity’s name,,,,8388608,,,Left
1042-s,topmostSubform[0].CopyA[0].RightColumn[0].f1_54[0],px_15e_intermediary_or_flow_through_entitys_giin,,Text,15e Intermediary or flow-through entity’s GIIN,,,19,0,,,Center
1042-s,topmostSubform[0].CopyA[0].RightColumn[0].f1_55[0],px_15f_country_code,,Text,15f Country code,,,,8388608,,,Center
1042-s,topmostSubform[0].CopyA[0].RightColumn[0].f1_56[0],px_15g_ftin,,Text,"15g FTIN, if any",,,,8388608,,,Center
1042-s,topmostSubform[0].CopyA[0].RightColumn[0].f1_57[0],px_15h_address_number_and_street,,Text,15h Address (number and street),,,,8388608,,,Left
1042-s,topmostSubform[0].CopyA[0].RightColumn[0].f1_58[0],px_15i_room_or_suite_no,,Text,15i Room or suite no.,,,,8388608,,,Center
1042-s,topmostSubform[0].CopyA[0].RightColumn[0].f1_59[0],px_15j_city_or_town,,Text,15j City or town,,,,8388608,,,Left
1042-s,topmostSubform[0].CopyA[0].RightColumn[0].f1_60[0],px_15k_state_or_province,,Text,15k State or province,,,4,0,,,Center
1042-s,topmostSubform[0].CopyA[0].RightColumn[0].f1_61[0],px_15l_country,,Text,15l Country,,,2,0,,,Center
1042-s,topmostSubform[0].CopyA[0].RightColumn[0].f1_62[0],taxpayer_postal_code_3,,Text,15m ZIP or foreign postal code,,,12,0,,,Center
1042-s,topmostSubform[0].CopyA[0].RightColumn[0].f1_63[0],px_16a_payers_name,,Text,16a Payer’s name,,,,8388608,,,Left
1042-s,topmostSubform[0].CopyA[0].RightColumn[0].f1_64[0],px_16b_payers_tin,,Text,16b Payer’s TIN,,,11,0,,,Center
1042-s,topmostSubform[0].CopyA[0].RightColumn[0].f1_65[0],px_16c_payers_giin,,Text,16c Payer’s GIIN,,,19,0,,,Center
1042-s,topmostSubform[0].CopyA[0].RightColumn[0].f1_66[0],px_16d_ch_3_status_code,,Text,16d Ch. 3 status code,,,,8388608,,,Center
1042-s,topmostSubform[0].CopyA[0].RightColumn[0].f1_67[0],px_16e_ch_4_status_code,,Text,16e Ch. 4 status code,,,,8388608,,,Center
1042-s,topmostSubform[0].CopyA[0].RightColumn[0].f1_68[0],px_17a_state_income_tax_withheld,,Text,17a State income tax withheld,,,,8388608,,,Right
1042-s,topmostSubform[0].CopyA[0].RightColumn[0].f1_69[0],px_17b_payers_state_tax_no,,Text,17b Payer’s state tax no.,,,,8388608,,,Center
1042-s,topmostSubform[0].CopyA[0].RightColumn[0].f1_70[0],px_17c_name_of_state,,Text,17c Name of state,,,,8388608,,,Left
1042-s,topmostSubform[0].CopyB[0].PgHeader[0].f1_01[0],px_topmostsubform_0_copyb_0_pgheader_0_f1_01_0,,Text,,,,10,25165824,,,Left
1042-s,topmostSubform[0].CopyB[0].PgHeader[0].c1_1[0],px_topmostsubform_0_copyb_0_pgheader_0_c1_1_0,,Button,,1,1|0,,0,,,Left
1042-s,topmostSubform[0].CopyB[0].PgHeader[0].f1_02[0],px_topmostsubform_0_copyb_0_pgheader_0_f1_02_0,,Text,,,,2,0,,,Center
1042-s,topmostSubform[0].CopyB[0].LeftColumn[0].f1_03[0],px_1_income_code_2,,Text,1 Income code,,,2,0,,,Center
1042-s,topmostSubform[0].CopyB[0].LeftColumn[0].f1_04[0],px_2_gross_income_2,,Text,2 Gross income,,,,8388608,,,Right
1042-s,topmostSubform[0].CopyB[0].LeftColumn[0].Lines3-3b[0].f1_05[0],px_3_chapter_indicator_enter_3_or_4_2,,Text,3 Chapter indicator. Enter “3” or “4”,,,1,0,,,Center
1042-s,topmostSubform[0].CopyB[0].LeftColumn[0].Lines3-3b[0].f1_06[0],px_3a_exemption_code_2,,Text,3a Exemption code,,,2,0,,,Center
1042-s,topmostSubform[0].CopyB[0].LeftColumn[0].Lines3-3b[0].f1_07[0],px_3b_tax_rate_2,,Text,3b Tax rate,,,2,0,,,Right
