friendly_name,original_field_name,page,field_type,caption,state_options,max_length,access
p1_topmostsubform_0_page1_0_table_expenses_0_line17_0_f1_60_0,topmostSubform[0].Page1[0].Table_Expenses[0].Line17[0].f1_60[0],1,Text,,,,
p1_topmostsubform_0_page1_0_table_expenses_0_line18_0_f1_61_0,topmostSubform[0].Page1[0].Table_Expenses[0].Line18[0].f1_61[0],1,Text,,,,
p1_topmostsubform_0_page1_0_table_expenses_0_line18_0_f1_62_0,topmostSubform[0].Page1[0].Table_Expenses[0].Line18[0].f1_62[0],1,Text,,,,
p1_topmostsubform_0_page1_0_table_expenses_0_line18_0_f1_63_0,topmostSubform[0].Page1[0].Table_Expenses[0].Line18[0].f1_63[0],1,Text,,,,
p1_other_list,topmostSubform[0].Page1[0].Table_Expenses[0].Line19[0].f1_64[0],1,Text,Other (list),,,
p1_topmostsubform_0_page1_0_table_expenses_0_line19_0_f1_65_0,topmostSubform[0].Page1[0].Table_Expenses[0].Line19[0].f1_65[0],1,Text,,,,
p1_topmostsubform_0_page1_0_table_expenses_0_line19_0_f1_66_0,topmostSubform[0].Page1[0].Table_Expenses[0].Line19[0].f1_66[0],1,Text,,,,
p1_topmostsubform_0_page1_0_table_expenses_0_line19_0_f1_67_0,topmostSubform[0].Page1[0].Table_Expenses[0].Line19[0].f1_67[0],1,Text,,,,
p1_topmostsubform_0_page1_0_table_expenses_0_line20_0_f1_68_0,topmostSubform[0].Page1[0].Table_Expenses[0].Line20[0].f1_68[0],1,Text,,,,
p1_topmostsubform_0_page1_0_table_expenses_0_line20_0_f1_69_0,topmostSubform[0].Page1[0].Table_Expenses[0].Line20[0].f1_69[0],1,Text,,,,
p1_topmostsubform_0_page1_0_table_expenses_0_line20_0_f1_70_0,topmostSubform[0].Page1[0].Table_Expenses[0].Line20[0].f1_70[0],1,Text,,,,
p1_topmostsubform_0_page1_0_table_expenses_0_line21_0_f1_71_0,topmostSubform[0].Page1[0].Table_Expenses[0].Line21[0].f1_71[0],1,Text,,,,
p1_topmostsubform_0_page1_0_table_expenses_0_line21_0_f1_72_0,topmostSubform[0].Page1[0].Table_Expenses[0].Line21[0].f1_72[0],1,Text,,,,
p1_topmostsubform_0_page1_0_table_expenses_0_line21_0_f1_73_0,topmostSubform[0].Page1[0].Table_Expenses[0].Line21[0].f1_73[0],1,Text,,,,
p1_topmostsubform_0_page1_0_table_expenses_0_line22_0_f1_74_0,topmostSubform[0].Page1[0].Table_Expenses[0].Line22[0].f1_74[0],1,Text,,,,
p1_topmostsubform_0_page1_0_table_expenses_0_line22_0_f1_75_0,topmostSubform[0].Page1[0].Table_Expenses[0].Line22[0].f1_75[0],1,Text,,,,
p1_topmostsubform_0_page1_0_table_expenses_0_line22_0_f1_76_0,topmostSubform[0].Page1[0].Table_Expenses[0].Line22[0].f1_76[0],1,Text,,,,
p1_topmostsubform_0_page1_0_f1_77_0,topmostSubform[0].Page1[0].f1_77[0],1,Text,,,,
p1_topmostsubform_0_page1_0_f1_78_0,topmostSubform[0].Page1[0].f1_78[0],1,Text,,,,
p1_topmostsubform_0_page1_0_f1_79_0,topmostSubform[0].Page1[0].f1_79[0],1,Text,,,,
p1_topmostsubform_0_page1_0_f1_80_0,topmostSubform[0].Page1[0].f1_80[0],1,Text,,,,
p1_topmostsubform_0_page1_0_f1_81_0,topmostSubform[0].Page1[0].f1_81[0],1,Text,,,,
p1_topmostsubform_0_page1_0_f1_82_0,topmostSubform[0].Page1[0].f1_82[0],1,Text,,,,
p1_topmostsubform_0_page1_0_f1_83_0,topmostSubform[0].Page1[0].f1_83[0],1,Text,,,,
p1_topmostsubform_0_page1_0_f1_84_0,topmostSubform[0].Page1[0].f1_84[0],1,Text,,,,
p2_name_s_shown_on_return_do_not_enter_name_and_social_security_number_if_shown_on_other_side,topmostSubform[0].Page2[0].f2_1[0],2,Text,Name(s) shown on return. Do not enter name and social security number if shown on other side.,,,
taxpayer_ssn_2,topmostSubform[0].Page2[0].f2_2[0],2,Text,Your social security number,,11,
p2_topmostsubform_0_page2_0_c2_1_0_yes,topmostSubform[0].Page2[0].c2_1[0],2,Button,Yes,1,,
p2_topmostsubform_0_page2_0_c2_1_1_no,topmostSubform[0].Page2[0].c2_1[1],2,Button,No,2,,
p2_topmostsubform_0_page2_0_table_line28a_f_0_rowa_0_f2_3_0,topmostSubform[0].Page2[0].Table_Line28a-f[0].RowA[0].f2_3[0],2,Text,,,,
p2_topmostsubform_0_page2_0_table_line28a_f_0_rowa_0_f2_4_0,topmostSubform[0].Page2[0].Table_Line28a-f[0].RowA[0].f2_4[0],2,Text,,,1,
